ozks,0.039113209,1
ozks,0.002691125,10
ozks,0.003559833,30
ozks,0.007168209,50
ozks,0.007758667,100
ozks,0.008438333,150
ozks,0.009160541,200
ozks,0.007272543,250
ozks,0.002729042,300
ozks,0.007483333,350
ozks,0.00834175,400
ozks,0.008947375,450
ozks,0.008023208,500
ozks,0.005476417,550
ozks,0.008294542,600
ozks,0.008612249,650
ozks,0.008312792,700
ozks,0.009214125,750
ozks,0.004483834,800
ozks,0.008769501,850
ozks,0.008682375,900
ozks,0.009555916,950
ozks,0.008898334,1000
ozks,0.069226959,1
ozks,0.006811875,10
ozks,0.007329667,30
ozks,0.007451042,50
ozks,0.007682417,100
ozks,0.006867375,150
ozks,0.005954917,200
ozks,0.008845334,250
ozks,0.007391291,300
ozks,0.008328333,350
ozks,0.007665708,400
ozks,0.008934958,450
ozks,0.008050833,500
ozks,0.007895917,550
ozks,0.009081083,600
ozks,0.008867917,650
ozks,0.006815041,700
ozks,0.007957875,750
ozks,0.006699583,800
ozks,0.008515499,850
ozks,0.008230791,900
ozks,0.009163249,950
ozks,0.009230084,1000
ozks,0.0558745,1
ozks,0.006741333,10
ozks,0.006996625,30
ozks,0.005169667,50
ozks,0.007782333,100
ozks,0.005749459,150
ozks,0.008327583,200
ozks,0.007468792,250
ozks,0.006547833,300
ozks,0.008443625,350
ozks,0.008222334,400
ozks,0.008358209,450
ozks,0.008338834,500
ozks,0.008493292,550
ozks,0.008380333,600
ozks,0.008149749,650
ozks,0.008611374,700
ozks,0.008811375,750
ozks,0.008975166,800
ozks,0.00866825,850
ozks,0.008653,900
ozks,0.008664874,950
ozks,0.009369417,1000
ozks,0.048787667,1
ozks,0.006677833,10
ozks,0.007206583,30
ozks,0.006597541,50
ozks,0.007151375,100
ozks,0.007420958,150
ozks,0.007362874,200
ozks,0.004242416,250
ozks,0.007875667,300
ozks,0.008421,350
ozks,0.007088084,400
ozks,0.00742375,450
ozks,0.007795334,500
ozks,0.008961042,550
ozks,0.008363125,600
ozks,0.008071333,650
ozks,0.008433416,700
ozks,0.008613458,750
ozks,0.009107,800
ozks,0.0083025,850
ozks,0.005896708,900
ozks,0.003776541,950
ozks,0.009563958,1000
ozks,0.043528042,1
ozks,0.006029375,10
ozks,0.006626125,30
ozks,0.006998374,50
ozks,0.006815833,100
ozks,0.008070376,150
ozks,0.0084075,200
ozks,0.008251667,250
ozks,0.007522958,300
ozks,0.007278626,350
ozks,0.008658625,400
ozks,0.007424125,450
ozks,0.008062082,500
ozks,0.006775458,550
ozks,0.007934417,600
ozks,0.008387541,650
ozks,0.007219334,700
ozks,0.008830792,750
ozks,0.009332333,800
ozks,0.00828425,850
ozks,0.008228833,900
ozks,0.008863167,950
ozks,0.007662459,1000
ozks,0.052920834,1
ozks,0.0064725,10
ozks,0.006612292,30
ozks,0.007196959,50
ozks,0.007940457,100
ozks,0.007030958,150
ozks,0.007084041,200
ozks,0.006795709,250
ozks,0.008403374,300
ozks,0.004689958,350
ozks,0.007656375,400
ozks,0.008181125,450
ozks,0.008231166,500
ozks,0.007947416,550
ozks,0.007968625,600
ozks,0.008497625,650
ozks,0.009149001,700
ozks,0.009380001,750
ozks,0.007817333,800
ozks,0.008824042,850
ozks,0.009237375,900
ozks,0.008363417,950
ozks,0.009481667,1000
ozks,0.055927709,1
ozks,0.006291125,10
ozks,0.007467958,30
ozks,0.007127334,50
ozks,0.007128083,100
ozks,0.006403458,150
ozks,0.007414751,200
ozks,0.007923916,250
ozks,0.007545083,300
ozks,0.008251624,350
ozks,0.008131583,400
ozks,0.008827333,450
ozks,0.007957625,500
ozks,0.008269418,550
ozks,0.007814083,600
ozks,0.009132916,650
ozks,0.008578041,700
ozks,0.008609167,750
ozks,0.007302375,800
ozks,0.00821825,850
ozks,0.008957333,900
ozks,0.008446209,950
ozks,0.007346001,1000
ozks,0.050368082,1
ozks,0.006291917,10
ozks,0.005982125,30
ozks,0.007718124,50
ozks,0.007855208,100
ozks,0.007643292,150
ozks,0.006870001,200
ozks,0.005961251,250
ozks,0.008237584,300
ozks,0.007773208,350
ozks,0.007648458,400
ozks,0.006596208,450
ozks,0.009088499,500
ozks,0.007361583,550
ozks,0.007156208,600
ozks,0.008314416,650
ozks,0.0086345,700
ozks,0.006809375,750
ozks,0.008811166,800
ozks,0.008868,850
ozks,0.008984958,900
ozks,0.007897458,950
ozks,0.008818375,1000
ozks,0.048780833,1
ozks,0.006229166,10
ozks,0.006260374,30
ozks,0.00591575,50
ozks,0.006896875,100
ozks,0.007847291,150
ozks,0.007160125,200
ozks,0.00741725,250
ozks,0.007610542,300
ozks,0.00856725,350
ozks,0.008325958,400
ozks,0.008551709,450
ozks,0.008242459,500
ozks,0.008539251,550
ozks,0.007618917,600
ozks,0.008564834,650
ozks,0.010021625,700
ozks,0.009446791,750
ozks,0.008449333,800
ozks,0.008810957,850
ozks,0.006025208,900
ozks,0.006599459,950
ozks,0.008861166,1000
ozks,0.04883775,1
ozks,0.006761833,10
ozks,0.007180375,30
ozks,0.004873,50
ozks,0.007802042,100
ozks,0.007751292,150
ozks,0.007891666,200
ozks,0.004755334,250
ozks,0.005375041,300
ozks,0.008825334,350
ozks,0.008424834,400
ozks,0.006777751,450
ozks,0.008559041,500
ozks,0.008883584,550
ozks,0.007113542,600
ozks,0.008058959,650
ozks,0.008834041,700
ozks,0.008330042,750
ozks,0.009143041,800
ozks,0.009229418,850
ozks,0.008555542,900
ozks,0.006656291,950
ozks,0.008745375,1000
