ozks,0.003068375,0
ozks,0.004016167,10
ozks,0.004113667,30
ozks,0.004612792,50
ozks,0.0055145,100
ozks,0.006238708,150
ozks,0.00741325,200
ozks,0.009822,250
ozks,0.009390875,300
ozks,0.010503875,350
ozks,0.011589834,400
ozks,0.012614708,450
ozks,0.013706792,500
ozks,0.015050167,550
ozks,0.015642584,600
ozks,0.017280625,650
ozks,0.018160958,700
ozks,0.018402667,750
ozks,0.0202265,800
ozks,0.020476541,850
ozks,0.021696792,900
ozks,0.022390541,950
ozks,0.023680834,1000
ozks,0.002282625,0
ozks,0.003512666,10
ozks,0.00399125,30
ozks,0.00430025,50
ozks,0.005229458,100
ozks,0.006394875,150
ozks,0.007309333,200
ozks,0.00845425,250
ozks,0.009427084,300
ozks,0.010588458,350
ozks,0.011792959,400
ozks,0.01268925,450
ozks,0.013963375,500
ozks,0.014991584,550
ozks,0.016117125,600
ozks,0.016570125,650
ozks,0.017954417,700
ozks,0.019231875,750
ozks,0.019910792,800
ozks,0.020691542,850
ozks,0.021706584,900
ozks,0.02291775,950
ozks,0.023991208,1000
ozks,0.002434917,0
ozks,0.003491625,10
ozks,0.003811625,30
ozks,0.004304333,50
ozks,0.005326958,100
ozks,0.006270208,150
ozks,0.007321,200
ozks,0.008247083,250
ozks,0.009359708,300
ozks,0.010577666,350
ozks,0.011610959,400
ozks,0.012781209,450
ozks,0.013953916,500
ozks,0.014750709,550
ozks,0.015886875,600
ozks,0.016964667,650
ozks,0.018023584,700
ozks,0.018954125,750
ozks,0.019796,800
ozks,0.02089175,850
ozks,0.02171425,900
ozks,0.023045542,950
ozks,0.024143666,1000
ozks,0.002364959,0
ozks,0.003354666,10
ozks,0.004018917,30
ozks,0.004268792,50
ozks,0.005335875,100
ozks,0.006455583,150
ozks,0.0072335,200
ozks,0.008372916,250
ozks,0.009363959,300
ozks,0.010298875,350
ozks,0.011531875,400
ozks,0.0127185,450
ozks,0.013684792,500
ozks,0.014996958,550
ozks,0.015321292,600
ozks,0.017018333,650
ozks,0.018023958,700
ozks,0.018916542,750
ozks,0.019374542,800
ozks,0.020965916,850
ozks,0.022043625,900
ozks,0.023008791,950
ozks,0.0247945,1000
ozks,0.002449083,0
ozks,0.003536,10
ozks,0.004146667,30
ozks,0.004407125,50
ozks,0.005905375,100
ozks,0.006368167,150
ozks,0.007495041,200
ozks,0.008367375,250
ozks,0.009428792,300
ozks,0.010489792,350
ozks,0.011597958,400
ozks,0.012657334,450
ozks,0.013817833,500
ozks,0.01487575,550
ozks,0.015661,600
ozks,0.017172083,650
ozks,0.017736709,700
ozks,0.018784,750
ozks,0.019460208,800
ozks,0.021014125,850
ozks,0.022366958,900
ozks,0.02313,950
ozks,0.024028958,1000
ozks,0.002508,0
ozks,0.003514834,10
ozks,0.004209208,30
ozks,0.004364125,50
ozks,0.005405292,100
ozks,0.006255958,150
ozks,0.007304625,200
ozks,0.008099667,250
ozks,0.009490583,300
ozks,0.010718708,350
ozks,0.011620292,400
ozks,0.018550667,450
ozks,0.014006459,500
ozks,0.015036291,550
ozks,0.015898375,600
ozks,0.016915959,650
ozks,0.0180615,700
ozks,0.01874175,750
ozks,0.019842667,800
ozks,0.021162416,850
ozks,0.022443125,900
ozks,0.023525167,950
ozks,0.024355,1000
ozks,0.00259975,0
ozks,0.003213792,10
ozks,0.00379575,30
ozks,0.004299875,50
ozks,0.00506775,100
ozks,0.006753375,150
ozks,0.007191792,200
ozks,0.008122875,250
ozks,0.009399625,300
ozks,0.010479875,350
ozks,0.011758875,400
ozks,0.012896791,450
ozks,0.013835375,500
ozks,0.014930833,550
ozks,0.015990917,600
ozks,0.016819792,650
ozks,0.0183005,700
ozks,0.01887575,750
ozks,0.019626417,800
ozks,0.0208875,850
ozks,0.021589083,900
ozks,0.023012292,950
ozks,0.024031209,1000
ozks,0.002389958,0
ozks,0.00324,10
ozks,0.003990292,30
ozks,0.004212959,50
ozks,0.005292958,100
ozks,0.00624725,150
ozks,0.007208542,200
ozks,0.008231333,250
ozks,0.009560333,300
ozks,0.010307792,350
ozks,0.011639042,400
ozks,0.012996834,450
ozks,0.013910125,500
ozks,0.014796,550
ozks,0.015949083,600
ozks,0.017021833,650
ozks,0.017308375,700
ozks,0.018455583,750
ozks,0.019744666,800
ozks,0.020897875,850
ozks,0.02166825,900
ozks,0.023235333,950
ozks,0.0239495,1000
ozks,0.002521209,0
ozks,0.003544875,10
ozks,0.003874125,30
ozks,0.004292083,50
ozks,0.005227,100
ozks,0.006301208,150
ozks,0.00730525,200
ozks,0.008320417,250
ozks,0.009388542,300
ozks,0.010800209,350
ozks,0.011562584,400
ozks,0.012381208,450
ozks,0.013787041,500
ozks,0.014649083,550
ozks,0.015878584,600
ozks,0.01671175,650
ozks,0.017925458,700
ozks,0.01917675,750
ozks,0.020301291,800
ozks,0.02089,850
ozks,0.02182425,900
ozks,0.023188083,950
ozks,0.023907292,1000
ozks,0.002340792,0
ozks,0.00335375,10
ozks,0.003908959,30
ozks,0.004381583,50
ozks,0.005285333,100
ozks,0.006361,150
ozks,0.007233708,200
ozks,0.008350625,250
ozks,0.009349666,300
ozks,0.010544375,350
ozks,0.011409125,400
ozks,0.012742792,450
ozks,0.013946542,500
ozks,0.015031625,550
ozks,0.01583175,600
ozks,0.016878584,650
ozks,0.018284041,700
ozks,0.01890125,750
ozks,0.020015583,800
ozks,0.020847041,850
ozks,0.021460583,900
ozks,0.022448167,950
ozks,0.023909625,1000
